aco_flight_number,plot_datetime,study_area,other_study_area,users,plot_id,tube_name,pre_survey_notes,gnss_unit,gnss_setup,other_gnss_setup,gnss_status,rover_height,tare_weight_g,plot_type,cardinal,distance_m,custom_distance,sample_type,depth_cm,depth_timestamp,depth_final_cm,core_length_cm,plug_cm,mass_tube_g,snow_depth,multi_core,multi_part_core_num,multi_core_num_copy,depth_cm_new,depth_cm_timestamp_new,core_section_length_cm,plug_cm_copy,mass_tube_g_new,core_length_final,plot_features,core_features,depth_of_saturation,mass_final_g,depth_max,retrieval,swe_cm,density,sample_rating,notes,snow_pit_distance_from_centre,snow_pit_depth_above_ground,snow_pit_temperature,snow_pit_density,survey_end
1,5/10/2024 15:15,Cruickshank,,"RW,LM,SM",E5F,CHRL 1,New tubes for this year,No already surveyed,,,,,2270,Cardinal 10 m,W,10,,Depth,64,5/10/2024 15:29,64,,,,64,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 15:49
1,5/10/2024 15:15,Cruickshank,,"RW,LM,SM",E5F,CHRL 1,New tubes for this year,No already surveyed,,,,,2270,Cardinal 10 m,W,7.5,,Depth,0,5/10/2024 15:30,0,,,,0,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 15:49
1,5/10/2024 15:15,Cruickshank,,"RW,LM,SM",E5F,CHRL 1,New tubes for this year,No already surveyed,,,,,2270,Cardinal 10 m,W,5,,Depth,17,5/10/2024 15:30,17,,,,17,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 15:49
1,5/10/2024 15:15,Cruickshank,,"RW,LM,SM",E5F,CHRL 1,New tubes for this year,No already surveyed,,,,,2270,Cardinal 10 m,W,2.5,,Depth,80,5/10/2024 15:32,80,,,,80,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 15:49
1,5/10/2024 15:15,Cruickshank,,"RW,LM,SM",E5F,CHRL 1,New tubes for this year,No already surveyed,,,,,2270,Cardinal 10 m,E,10,,Depth,35,5/10/2024 15:33,35,,,,35,,,,,,,,,,U,,,,,,,,Good,,,,,,5/10/2024 15:49
1,5/10/2024 15:15,Cruickshank,,"RW,LM,SM",E5F,CHRL 1,New tubes for this year,No already surveyed,,,,,2270,Cardinal 10 m,E,7.5,,Depth,23,5/10/2024 15:34,23,,,,23,,,,,,,,,,"U,TW",,,,,,,,Good,,,,,,5/10/2024 15:49
1,5/10/2024 15:15,Cruickshank,,"RW,LM,SM",E5F,CHRL 1,New tubes for this year,No already surveyed,,,,,2270,Cardinal 10 m,E,10,,Density,40,5/10/2024 15:39,,39,0.5,2490,40,no,,,,,,,,38.5,U,,,220,40,96,19.604,0.496,Good,,,,,,5/10/2024 15:49
1,5/10/2024 15:15,Cruickshank,,"RW,LM,SM",E5F,CHRL 1,New tubes for this year,No already surveyed,,,,,2270,Cardinal 10 m,E,5,,Depth,69,5/10/2024 15:35,69,,,,69,,,,,,,,,,E,,,,,,,,Good,,,,,,5/10/2024 15:49
1,5/10/2024 15:15,Cruickshank,,"RW,LM,SM",E5F,CHRL 1,New tubes for this year,No already surveyed,,,,,2270,Cardinal 10 m,E,2.5,,Depth,100,5/10/2024 15:35,100,,,,100,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 15:49
1,5/10/2024 15:15,Cruickshank,,"RW,LM,SM",E5F,CHRL 1,New tubes for this year,No already surveyed,,,,,2270,Cardinal 10 m,NE,10,,Depth,0,5/10/2024 15:38,0,,,,0,,,,,,,,,,E,,,,,,,,Good,,,,,,5/10/2024 15:49
1,5/10/2024 15:15,Cruickshank,,"RW,LM,SM",E5F,CHRL 1,New tubes for this year,No already surveyed,,,,,2270,Cardinal 10 m,NE,7.5,,Depth,55,5/10/2024 15:38,55,,,,55,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 15:49
1,5/10/2024 15:15,Cruickshank,,"RW,LM,SM",E5F,CHRL 1,New tubes for this year,No already surveyed,,,,,2270,Cardinal 10 m,NE,5,,Depth,89,5/10/2024 15:38,89,,,,89,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 15:49
1,5/10/2024 15:15,Cruickshank,,"RW,LM,SM",E5F,CHRL 1,New tubes for this year,No already surveyed,,,,,2270,Cardinal 10 m,NE,2.5,,Depth,67,5/10/2024 15:41,67,,,,67,,,,,,,,,,E,,,,,,,,Good,,,,,,5/10/2024 15:49
1,5/10/2024 15:15,Cruickshank,,"RW,LM,SM",E5F,CHRL 1,New tubes for this year,No already surveyed,,,,,2270,Cardinal 10 m,SW,10,,Depth,186,5/10/2024 15:43,186,,,,186,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 15:49
1,5/10/2024 15:15,Cruickshank,,"RW,LM,SM",E5F,CHRL 1,New tubes for this year,No already surveyed,,,,,2270,Cardinal 10 m,SW,7.5,,Depth,173,5/10/2024 15:43,173,,,,173,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 15:49
1,5/10/2024 15:15,Cruickshank,,"RW,LM,SM",E5F,CHRL 1,New tubes for this year,No already surveyed,,,,,2270,Cardinal 10 m,SW,5,,Depth,140,5/10/2024 15:43,140,,,,140,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 15:49
1,5/10/2024 15:15,Cruickshank,,"RW,LM,SM",E5F,CHRL 1,New tubes for this year,No already surveyed,,,,,2270,Cardinal 10 m,SW,2.5,,Depth,78,5/10/2024 15:44,78,,,,78,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 15:49
1,5/10/2024 15:15,Cruickshank,,"RW,LM,SM",E5F,CHRL 1,New tubes for this year,No already surveyed,,,,,2270,Cardinal 10 m,SE,10,,Depth,101,5/10/2024 15:45,101,,,,101,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 15:49
1,5/10/2024 15:15,Cruickshank,,"RW,LM,SM",E5F,CHRL 1,New tubes for this year,No already surveyed,,,,,2270,Cardinal 10 m,SE,7.5,,Depth,120,5/10/2024 15:45,120,,,,120,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 15:49
1,5/10/2024 15:15,Cruickshank,,"RW,LM,SM",E5F,CHRL 1,New tubes for this year,No already surveyed,,,,,2270,Cardinal 10 m,SE,5,,Depth,117,5/10/2024 15:45,117,,,,117,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 15:49
1,5/10/2024 15:15,Cruickshank,,"RW,LM,SM",E5F,CHRL 1,New tubes for this year,No already surveyed,,,,,2270,Cardinal 10 m,SE,2.5,,Depth,88,5/10/2024 15:46,88,,,,88,,,,,,,,,,E,,,,,,,,Good,,,,,,5/10/2024 15:49
1,5/10/2024 15:15,Cruickshank,,"RW,LM,SM",E5F,CHRL 1,New tubes for this year,No already surveyed,,,,,2270,Cardinal 10 m,NW,10,,Depth,68,5/10/2024 15:48,68,,,,68,,,,,,,,,,E,,,,,,,,Good,,,,,,5/10/2024 15:49
1,5/10/2024 15:15,Cruickshank,,"RW,LM,SM",E5F,CHRL 1,New tubes for this year,No already surveyed,,,,,2270,Cardinal 10 m,NW,7.5,,Depth,73,5/10/2024 15:48,73,,,,73,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 15:49
1,5/10/2024 15:15,Cruickshank,,"RW,LM,SM",E5F,CHRL 1,New tubes for this year,No already surveyed,,,,,2270,Cardinal 10 m,NW,5,,Depth,53,5/10/2024 15:48,53,,,,53,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 15:49
1,5/10/2024 15:15,Cruickshank,,"RW,LM,SM",E5F,CHRL 1,New tubes for this year,No already surveyed,,,,,2270,Cardinal 10 m,NW,2.5,,Depth,39,5/10/2024 15:49,39,,,,39,,,,,,,,,,E,,,,,,,,Good,,,,,,5/10/2024 15:49
1,5/10/2024 16:17,Cruickshank,,"RW,LM,SM",E5O,CHRL 1,New tubes,No already surveyed,,,,,2340,Cardinal 10 m,N,10,,Depth,0,5/10/2024 16:19,0,,,,0,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 16:37
1,5/10/2024 16:17,Cruickshank,,"RW,LM,SM",E5O,CHRL 1,New tubes,No already surveyed,,,,,2340,Cardinal 10 m,N,7.5,,Depth,37,5/10/2024 16:19,37,,,,37,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 16:37
1,5/10/2024 16:17,Cruickshank,,"RW,LM,SM",E5O,CHRL 1,New tubes,No already surveyed,,,,,2340,Cardinal 10 m,N,5,,Depth,70,5/10/2024 16:19,70,,,,70,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 16:37
1,5/10/2024 16:17,Cruickshank,,"RW,LM,SM",E5O,CHRL 1,New tubes,No already surveyed,,,,,2340,Cardinal 10 m,N,2.5,,Depth,117,5/10/2024 16:20,117,,,,117,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 16:37
1,5/10/2024 16:17,Cruickshank,,"RW,LM,SM",E5O,CHRL 1,New tubes,No already surveyed,,,,,2340,Cardinal 10 m,NW,10,,Depth,123,5/10/2024 16:20,123,,,,123,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 16:37
1,5/10/2024 16:17,Cruickshank,,"RW,LM,SM",E5O,CHRL 1,New tubes,No already surveyed,,,,,2340,Cardinal 10 m,NW,7.5,,Depth,91,5/10/2024 16:20,91,,,,91,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 16:37
1,5/10/2024 16:17,Cruickshank,,"RW,LM,SM",E5O,CHRL 1,New tubes,No already surveyed,,,,,2340,Cardinal 10 m,NW,5,,Depth,118,5/10/2024 16:20,118,,,,118,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 16:37
1,5/10/2024 16:17,Cruickshank,,"RW,LM,SM",E5O,CHRL 1,New tubes,No already surveyed,,,,,2340,Cardinal 10 m,NW,2.5,,Depth,120,5/10/2024 16:20,120,,,,120,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 16:37
1,5/10/2024 16:17,Cruickshank,,"RW,LM,SM",E5O,CHRL 1,New tubes,No already surveyed,,,,,2340,Cardinal 10 m,NE,2.5,,Depth,130,5/10/2024 16:21,130,,,,130,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 16:37
1,5/10/2024 16:17,Cruickshank,,"RW,LM,SM",E5O,CHRL 1,New tubes,No already surveyed,,,,,2340,Cardinal 10 m,NE,5,,Depth,114,5/10/2024 16:21,114,,,,114,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 16:37
1,5/10/2024 16:17,Cruickshank,,"RW,LM,SM",E5O,CHRL 1,New tubes,No already surveyed,,,,,2340,Cardinal 10 m,NE,7.5,,Depth,82,5/10/2024 16:21,82,,,,82,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 16:37
1,5/10/2024 16:17,Cruickshank,,"RW,LM,SM",E5O,CHRL 1,New tubes,No already surveyed,,,,,2340,Cardinal 10 m,NE,10,,Depth,120,5/10/2024 16:23,120,,,,120,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 16:37
1,5/10/2024 16:17,Cruickshank,,"RW,LM,SM",E5O,CHRL 1,New tubes,No already surveyed,,,,,2340,Cardinal 10 m,SW,10,,Depth,0,5/10/2024 16:24,0,,,,0,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 16:37
1,5/10/2024 16:17,Cruickshank,,"RW,LM,SM",E5O,CHRL 1,New tubes,No already surveyed,,,,,2340,Cardinal 10 m,SW,7.5,,Depth,102,5/10/2024 16:24,102,,,,102,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 16:37
1,5/10/2024 16:17,Cruickshank,,"RW,LM,SM",E5O,CHRL 1,New tubes,No already surveyed,,,,,2340,Cardinal 10 m,SW,2.5,,Depth,74,5/10/2024 16:24,74,,,,74,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 16:37
1,5/10/2024 16:17,Cruickshank,,"RW,LM,SM",E5O,CHRL 1,New tubes,No already surveyed,,,,,2340,Cardinal 10 m,SW,5,,Depth,66,5/10/2024 16:25,66,,,,66,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 16:37
1,5/10/2024 16:17,Cruickshank,,"RW,LM,SM",E5O,CHRL 1,New tubes,No already surveyed,,,,,2340,Cardinal 10 m,Centre,,,Density,150,5/10/2024 16:25,,130,0.0001,2950,150,no,,,,,,,,129.9999,O,,,610,150,87,54.357,0.362,Good,,,,,,5/10/2024 16:37
1,5/10/2024 16:17,Cruickshank,,"RW,LM,SM",E5O,CHRL 1,New tubes,No already surveyed,,,,,2340,Cardinal 10 m,W,10,,Depth,94,5/10/2024 16:25,94,,,,94,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 16:37
1,5/10/2024 16:17,Cruickshank,,"RW,LM,SM",E5O,CHRL 1,New tubes,No already surveyed,,,,,2340,Cardinal 10 m,W,7.5,,Depth,105,5/10/2024 16:26,105,,,,105,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 16:37
1,5/10/2024 16:17,Cruickshank,,"RW,LM,SM",E5O,CHRL 1,New tubes,No already surveyed,,,,,2340,Cardinal 10 m,W,5,,Depth,115,5/10/2024 16:26,115,,,,115,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 16:37
1,5/10/2024 16:17,Cruickshank,,"RW,LM,SM",E5O,CHRL 1,New tubes,No already surveyed,,,,,2340,Cardinal 10 m,W,2.5,,Depth,149,5/10/2024 16:26,149,,,,149,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 16:37
1,5/10/2024 16:17,Cruickshank,,"RW,LM,SM",E5O,CHRL 1,New tubes,No already surveyed,,,,,2340,Cardinal 10 m,W,10,,Density,93,5/10/2024 16:26,,86,3,2670,93,no,,,,,,,,83,O,,,330,93,89,29.406,0.327,Good,,,,,,5/10/2024 16:37
1,5/10/2024 16:17,Cruickshank,,"RW,LM,SM",E5O,CHRL 1,New tubes,No already surveyed,,,,,2340,Cardinal 10 m,S,5,,Depth,60,5/10/2024 16:28,60,,,,60,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 16:37
1,5/10/2024 16:17,Cruickshank,,"RW,LM,SM",E5O,CHRL 1,New tubes,No already surveyed,,,,,2340,Cardinal 10 m,S,2.5,,Depth,110,5/10/2024 16:29,110,,,,110,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 16:37
1,5/10/2024 16:17,Cruickshank,,"RW,LM,SM",E5O,CHRL 1,New tubes,No already surveyed,,,,,2340,Cardinal 10 m,S,10,,Depth,0,5/10/2024 16:29,0,,,,0,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 16:37
1,5/10/2024 16:17,Cruickshank,,"RW,LM,SM",E5O,CHRL 1,New tubes,No already surveyed,,,,,2340,Cardinal 10 m,S,7.5,,Depth,0,5/10/2024 16:29,0,,,,0,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 16:37
1,5/10/2024 16:17,Cruickshank,,"RW,LM,SM",E5O,CHRL 1,New tubes,No already surveyed,,,,,2340,Cardinal 10 m,SE,10,,Depth,86,5/10/2024 16:30,86,,,,86,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 16:37
1,5/10/2024 16:17,Cruickshank,,"RW,LM,SM",E5O,CHRL 1,New tubes,No already surveyed,,,,,2340,Cardinal 10 m,SE,7.5,,Depth,0,5/10/2024 16:31,0,,,,0,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 16:37
1,5/10/2024 16:17,Cruickshank,,"RW,LM,SM",E5O,CHRL 1,New tubes,No already surveyed,,,,,2340,Cardinal 10 m,SE,5,,Depth,0,5/10/2024 16:31,0,,,,0,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 16:37
1,5/10/2024 16:17,Cruickshank,,"RW,LM,SM",E5O,CHRL 1,New tubes,No already surveyed,,,,,2340,Cardinal 10 m,SE,2.5,,Depth,99,5/10/2024 16:31,99,,,,99,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 16:37
1,5/10/2024 16:17,Cruickshank,,"RW,LM,SM",E5O,CHRL 1,New tubes,No already surveyed,,,,,2340,Cardinal 10 m,E,10,,Depth,,,,,,,0,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 16:37
1,5/10/2024 16:17,Cruickshank,,"RW,LM,SM",E5O,CHRL 1,New tubes,No already surveyed,,,,,2340,Cardinal 10 m,E,10,,Depth,72,5/10/2024 16:33,72,,,,72,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 16:37
1,5/10/2024 16:17,Cruickshank,,"RW,LM,SM",E5O,CHRL 1,New tubes,No already surveyed,,,,,2340,Cardinal 10 m,E,7.5,,Depth,0,5/10/2024 16:33,0,,,,0,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 16:37
1,5/10/2024 16:17,Cruickshank,,"RW,LM,SM",E5O,CHRL 1,New tubes,No already surveyed,,,,,2340,Cardinal 10 m,E,5,,Depth,0,5/10/2024 16:33,0,,,,0,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 16:37
1,5/10/2024 16:17,Cruickshank,,"RW,LM,SM",E5O,CHRL 1,New tubes,No already surveyed,,,,,2340,Cardinal 10 m,E,2.5,,Depth,153,5/10/2024 16:35,153,,,,153,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 16:37
1,5/10/2024 16:17,Cruickshank,,"RW,LM,SM",E5O,CHRL 1,New tubes,No already surveyed,,,,,2340,Cardinal 10 m,E,10,,Density,61,5/10/2024 16:34,,46,0.001,2540,61,no,,,,,,,,45.999,O,,,200,61,75,17.822,0.292,Good,,,,,,5/10/2024 16:37
1,5/10/2024 16:17,Cruickshank,,"RW,LM,SM",E5O,CHRL 1,New tubes,No already surveyed,,,,,2340,Cardinal 10 m,Centre,,,Depth,169,5/10/2024 16:37,169,,,,169,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 16:37
1,5/10/2024 11:22,Cruickshank,,Tm bf ak,N1A,CHRL 1,20-30 cm boot depth,No already surveyed,,,,,3630,Cardinal 10 m,S,10,,Depth,252,5/10/2024 11:26,252,,,,252,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 12:00
1,5/10/2024 11:22,Cruickshank,,Tm bf ak,N1A,CHRL 1,20-30 cm boot depth,No already surveyed,,,,,3630,Cardinal 10 m,S,7.5,,Depth,229,5/10/2024 11:27,229,,,,229,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 12:00
1,5/10/2024 11:22,Cruickshank,,Tm bf ak,N1A,CHRL 1,20-30 cm boot depth,No already surveyed,,,,,3630,Cardinal 10 m,S,5,,Depth,222,5/10/2024 11:27,222,,,,222,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 12:00
1,5/10/2024 11:22,Cruickshank,,Tm bf ak,N1A,CHRL 1,20-30 cm boot depth,No already surveyed,,,,,3630,Cardinal 10 m,S,2.5,,Depth,201,5/10/2024 11:28,201,,,,201,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 12:00
1,5/10/2024 11:22,Cruickshank,,Tm bf ak,N1A,CHRL 1,20-30 cm boot depth,No already surveyed,,,,,3630,Cardinal 10 m,Centre,,,Depth,189,5/10/2024 11:29,189,,,,189,,,,,,,,,,E,,,,,,,,Good,,,,,,5/10/2024 12:00
1,5/10/2024 11:22,Cruickshank,,Tm bf ak,N1A,CHRL 1,20-30 cm boot depth,No already surveyed,,,,,3630,Cardinal 10 m,N,10,,Depth,158,5/10/2024 11:30,158,,,,158,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 12:00
1,5/10/2024 11:22,Cruickshank,,Tm bf ak,N1A,CHRL 1,20-30 cm boot depth,No already surveyed,,,,,3630,Cardinal 10 m,N,7.5,,Depth,133,5/10/2024 11:30,133,,,,133,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 12:00
1,5/10/2024 11:22,Cruickshank,,Tm bf ak,N1A,CHRL 1,20-30 cm boot depth,No already surveyed,,,,,3630,Cardinal 10 m,N,5,,Depth,140,5/10/2024 11:31,140,,,,140,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 12:00
1,5/10/2024 11:22,Cruickshank,,Tm bf ak,N1A,CHRL 1,20-30 cm boot depth,No already surveyed,,,,,3630,Cardinal 10 m,N,10,,Density,232,5/10/2024 11:31,,190,0,4750,232,no,,,,,,,,190,O,,,1120,232,82,99.803,0.43,Good,,,,,,5/10/2024 12:00
1,5/10/2024 11:22,Cruickshank,,Tm bf ak,N1A,CHRL 1,20-30 cm boot depth,No already surveyed,,,,,3630,Cardinal 10 m,N,2.5,,Depth,177,5/10/2024 11:32,177,,,,177,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 12:00
1,5/10/2024 11:22,Cruickshank,,Tm bf ak,N1A,CHRL 1,20-30 cm boot depth,No already surveyed,,,,,3630,Cardinal 10 m,W,10,,Density,250,5/10/2024 11:40,,215,0,4740,250,no,,,,,,,,215,O,,,1110,250,86,98.912,0.396,Good,,,,,,5/10/2024 12:00
1,5/10/2024 11:22,Cruickshank,,Tm bf ak,N1A,CHRL 1,20-30 cm boot depth,No already surveyed,,,,,3630,Cardinal 10 m,E,10,,Depth,263,5/10/2024 11:42,263,,,,263,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 12:00
1,5/10/2024 11:22,Cruickshank,,Tm bf ak,N1A,CHRL 1,20-30 cm boot depth,No already surveyed,,,,,3630,Cardinal 10 m,E,7.5,,Depth,272,5/10/2024 11:43,272,,,,272,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 12:00
1,5/10/2024 11:22,Cruickshank,,Tm bf ak,N1A,CHRL 1,20-30 cm boot depth,No already surveyed,,,,,3630,Cardinal 10 m,E,5,,Depth,189,5/10/2024 11:43,189,,,,189,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 12:00
1,5/10/2024 11:22,Cruickshank,,Tm bf ak,N1A,CHRL 1,20-30 cm boot depth,No already surveyed,,,,,3630,Cardinal 10 m,E,2.5,,Depth,165,5/10/2024 11:43,165,,,,165,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 12:00
1,5/10/2024 11:22,Cruickshank,,Tm bf ak,N1A,CHRL 1,20-30 cm boot depth,No already surveyed,,,,,3630,Cardinal 10 m,W,2.5,,Depth,220,5/10/2024 11:43,220,,,,220,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 12:00
1,5/10/2024 11:22,Cruickshank,,Tm bf ak,N1A,CHRL 1,20-30 cm boot depth,No already surveyed,,,,,3630,Cardinal 10 m,W,5,,Depth,291,5/10/2024 11:44,291,,,,291,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 12:00
1,5/10/2024 11:22,Cruickshank,,Tm bf ak,N1A,CHRL 1,20-30 cm boot depth,No already surveyed,,,,,3630,Cardinal 10 m,W,7.5,,Depth,275,5/10/2024 11:44,275,,,,275,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 12:00
1,5/10/2024 11:22,Cruickshank,,Tm bf ak,N1A,CHRL 1,20-30 cm boot depth,No already surveyed,,,,,3630,Cardinal 10 m,W,10,,Depth,286,5/10/2024 11:45,286,,,,286,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 12:00
1,5/10/2024 11:22,Cruickshank,,Tm bf ak,N1A,CHRL 1,20-30 cm boot depth,No already surveyed,,,,,3630,Cardinal 10 m,SW,10,,Depth,228,5/10/2024 11:47,228,,,,228,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 12:00
1,5/10/2024 11:22,Cruickshank,,Tm bf ak,N1A,CHRL 1,20-30 cm boot depth,No already surveyed,,,,,3630,Cardinal 10 m,SW,7.5,,Depth,240,5/10/2024 11:47,240,,,,240,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 12:00
1,5/10/2024 11:22,Cruickshank,,Tm bf ak,N1A,CHRL 1,20-30 cm boot depth,No already surveyed,,,,,3630,Cardinal 10 m,SW,5,,Depth,271,5/10/2024 11:48,271,,,,271,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 12:00
1,5/10/2024 11:22,Cruickshank,,Tm bf ak,N1A,CHRL 1,20-30 cm boot depth,No already surveyed,,,,,3630,Cardinal 10 m,SW,2.5,,Depth,260,5/10/2024 11:49,260,,,,260,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 12:00
1,5/10/2024 11:22,Cruickshank,,Tm bf ak,N1A,CHRL 1,20-30 cm boot depth,No already surveyed,,,,,3630,Cardinal 10 m,N,10,,Density,140,5/10/2024 11:49,,90,0,4170,140,no,,,,,,,,90,O,,,540,140,64,48.119,0.344,Fair,Bf did 5 cores,,,,,5/10/2024 12:00
1,5/10/2024 11:22,Cruickshank,,Tm bf ak,N1A,CHRL 1,20-30 cm boot depth,No already surveyed,,,,,3630,Cardinal 10 m,NE,10,,Depth,218,5/10/2024 11:51,218,,,,218,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 12:00
1,5/10/2024 11:22,Cruickshank,,Tm bf ak,N1A,CHRL 1,20-30 cm boot depth,No already surveyed,,,,,3630,Cardinal 10 m,NE,7.5,,Depth,223,5/10/2024 11:52,223,,,,223,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 12:00
1,5/10/2024 11:22,Cruickshank,,Tm bf ak,N1A,CHRL 1,20-30 cm boot depth,No already surveyed,,,,,3630,Cardinal 10 m,NE,5,,Depth,157,5/10/2024 11:52,157,,,,157,,,,,,,,,,"O,R",,,,,,,,Good,,,,,,5/10/2024 12:00
1,5/10/2024 11:22,Cruickshank,,Tm bf ak,N1A,CHRL 1,20-30 cm boot depth,No already surveyed,,,,,3630,Cardinal 10 m,E,10,,Density,250,5/10/2024 11:52,,230,0,4860,250,,,,,,,,,230,O,,,1230,250,92,109.605,0.438,Good,,,,,,5/10/2024 12:00
1,5/10/2024 11:22,Cruickshank,,Tm bf ak,N1A,CHRL 1,20-30 cm boot depth,No already surveyed,,,,,3630,Cardinal 10 m,NE,2.5,,Depth,155,5/10/2024 11:53,155,,,,155,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 12:00
1,5/10/2024 11:22,Cruickshank,,Tm bf ak,N1A,CHRL 1,20-30 cm boot depth,No already surveyed,,,,,3630,Cardinal 10 m,Centre,,,Density,184,5/10/2024 11:55,,140,0,4400,184,no,,,,,,,,140,O,,,770,184,76,68.615,0.373,Good,,,,,,5/10/2024 12:00
1,5/10/2024 11:22,Cruickshank,,Tm bf ak,N1A,CHRL 1,20-30 cm boot depth,No already surveyed,,,,,3630,Cardinal 10 m,NW,10,,Depth,191,5/10/2024 11:56,191,,,,191,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 12:00
1,5/10/2024 11:22,Cruickshank,,Tm bf ak,N1A,CHRL 1,20-30 cm boot depth,No already surveyed,,,,,3630,Cardinal 10 m,NW,7.5,,Depth,182,5/10/2024 11:56,182,,,,182,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 12:00
1,5/10/2024 11:22,Cruickshank,,Tm bf ak,N1A,CHRL 1,20-30 cm boot depth,No already surveyed,,,,,3630,Cardinal 10 m,NW,5,,Depth,164,5/10/2024 11:56,164,,,,164,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 12:00
1,5/10/2024 11:22,Cruickshank,,Tm bf ak,N1A,CHRL 1,20-30 cm boot depth,No already surveyed,,,,,3630,Cardinal 10 m,NW,2.5,,Depth,211,5/10/2024 11:56,211,,,,211,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 12:00
